square_feet,bedrooms,bathrooms,age_years,lot_size,garage_spaces,neighborhood_score,price
2850.7991833702868,1,3,14.373083244862507,6449.525541040093,1,6.493384538035229,708777.1099245755
1382.0162700772635,5,3,32.837803173727856,8236.133611392508,1,8.514764071146661,556378.1337378084
1906.1353066363622,5,3,48.42686658499461,2129.6031787157376,3,7.39316350641099,536268.4027639504
3669.722911699238,1,3,30.181860027968753,8547.043398236281,2,2.0125281747396855,760194.3729939861
2316.6772488411916,3,2,3.848973353248314,2321.110872682932,2,7.62328365736554,595497.7453467213
2936.184763267287,4,2,3.779180692703349,9119.3070109029,3,3.4758899340321197,824336.814148443
1351.4235878452155,2,2,47.5711610422783,9935.701977909146,1,6.751970622952357,448366.56553946866
1415.3248601877465,5,2,14.864539515366681,4352.539697414222,1,4.068657762786897,473573.33575461584
930.7795720527324,4,1,4.603349304123771,3682.548450286349,2,9.979050369381932,486236.5891990925
1340.5922018309266,3,2,29.952229357519077,8122.906910864325,3,3.3719633154710005,452821.5514891099
1691.4890849022677,2,3,31.182438914513305,4024.210727362026,1,3.512174236968427,401578.35464805627
1366.4335496855897,2,3,32.42524100593441,8924.499065377628,1,9.376050300061586,433291.2576498866
1083.848108022578,5,2,13.370101392877064,2822.7407372598136,1,1.221799641726904,361236.37718337687
1186.0347875219227,1,3,0.7555342107237517,3007.641571034866,0,7.270200890858772,394201.06904129905
2274.4920577047224,3,2,48.25076847272359,9833.212440804924,3,7.527937516622903,662330.2976182345
1460.267898898536,5,3,12.544652284555124,7390.711186160037,1,8.527407196693595,525240.2690592131
1965.6635553538415,3,1,33.801314402627376,8775.097795431622,0,9.769953795746279,548271.4394817741
2410.935266735542,1,1,35.331493493935476,4594.635018812144,3,9.780417272409872,517991.27229126054
3009.2634516139688,1,2,30.500370853974285,7411.869996164835,1,1.587490818098175,619429.4780227139
925.7988474915167,5,2,15.645369710682411,6753.934618468777,2,8.396553904776123,391599.1428116685
3358.1132765089365,1,2,13.554812688203288,6825.200960983576,0,6.816789402916432,717916.4112665249
2809.281246370905,4,3,29.883414135135155,7460.259676301773,0,6.826079209357821,685673.0825049243
1061.62890223639,2,2,43.304781680584576,6602.873385032789,1,2.155149339532253,356453.64972406335
3595.451597141687,5,1,47.33668644616978,5432.498954421328,1,6.85168449801088,769391.8243759497
3746.791681701802,3,3,5.295290220187882,4207.381555044374,0,9.84234322541123,787794.0972447923
995.449471535564,4,2,7.7414306298859925,8148.650647305616,2,9.206367125855023,545562.8137750711
1686.008474071052,5,3,47.236812939153985,3810.1794400254894,2,4.952175947243655,496805.4713799228
3379.8440953377963,1,3,36.82676141673963,7538.8344492353135,3,1.359531759574849,720428.7706162919
3194.431009227707,1,2,44.149691241488654,3866.6625811946133,1,4.260641410001844,610375.9840938769
1390.4672619404073,1,3,10.131631706767157,7002.6413596356315,2,8.437512804404996,459632.93113479705
1469.917834677473,1,1,29.379293555470092,7976.626137032232,3,7.313491913186494,453952.9260143718
1985.5107289324224,3,1,35.056979720873684,3749.7111112523135,2,5.134092900345608,509659.6473087963
2350.473552611268,4,3,34.00559427234863,2479.546406890466,1,1.4959138164294798,464490.09293076734
2778.415268896947,2,2,20.407584543334906,3047.7899439533926,3,4.842052550409724,603697.24157215
1980.5236466232718,3,3,0.7697445845654238,6847.975738168204,3,5.221224457460951,612377.5889731671
2280.111091626073,3,1,29.146302840213156,8795.571249805884,3,9.356999796047223,636273.2998264936
3191.907002028021,2,3,12.655076958980437,2359.974569883395,2,6.769774932239435,775590.0670426298
917.3862492499132,2,3,22.51271230714452,7873.21007233317,1,3.80487624989184,346751.95401614974
1607.7982219008663,1,1,47.879050754190864,4730.549167600417,3,5.727864380056492,361458.3530121427
3082.7186748305676,3,3,19.951765882121737,5828.22695935618,0,1.5944977703994407,668132.3223735731
3664.661880599038,5,3,41.990080333221336,9430.876398764525,1,9.75311412084763,823717.0765100693
2437.3678147701316,2,2,9.427030287462557,4655.772037886763,0,4.240539117376534,567152.2028507318
2502.76315284901,2,2,33.62302490125144,5722.695471515888,0,5.3008061942182225,600439.5198104972
1142.9504362872833,4,1,48.85034772194717,2109.459318085449,3,4.197555768132304,288132.46725249686
2231.7195738350547,5,1,5.094655043646839,2652.789760038707,3,7.142605571045801,653200.2712012257
2504.375252656074,5,1,0.4159971113596006,4068.7327290782723,2,6.960089424966338,600216.9565903895
1575.905611631135,2,2,21.67913963163072,2222.8179265685953,2,7.43790079476222,414378.3458987956
1661.578339038019,1,1,4.63127415256836,7051.0026083860075,2,3.4132890665072875,466076.2089560633
2007.3093219347925,4,1,37.419217483811565,5411.18685441298,1,3.841016330476594,588317.8971648116
864.2278328887244,5,1,45.727433192427945,6385.161621824176,2,2.1272610798658715,333927.1149283895
1830.6533298661705,2,2,21.701048635437942,3397.1774871706366,0,6.899589746615013,359603.4521412852
1476.633622388943,5,3,12.935582107772047,4367.456235492929,2,1.358174146020873,411144.8668847685
1847.991526969327,4,1,21.72016595033049,7310.595798821801,3,6.379141019711131,565461.5395488457
1183.2388218216038,4,3,36.17239089250005,9722.421789043197,2,8.827262963664705,522190.1169864914
3649.687298367664,3,1,0.4527080790185489,2403.3341888176737,1,9.0174893346067,819441.2600396853
2699.4958513729557,2,3,29.472699474234858,9123.07456684213,1,5.041339843329655,665794.9289325926
2973.1274212623666,4,2,30.664584244368953,6615.049610489667,0,5.133733193917664,744572.0866503854
3325.3479635434824,3,2,31.884412344796775,6511.3565340449895,1,1.6927226470721561,681630.987380883
2395.0150365729833,3,1,12.101103999043861,6002.228281662083,2,7.036885228987321,670002.2842507584
1078.1449218797559,5,3,35.70263616890634,2555.152687233467,3,8.39133478335561,351223.9224819426
2518.740933819353,5,2,4.56957431658882,2719.0148138892855,1,3.2018954914424174,606624.2253889268
2677.891577666813,3,1,9.96351682334004,6807.296045272688,0,4.791707934700282,558436.1333829794
3185.4063173898558,5,1,43.873502332724094,4727.668571484466,2,8.549554030887432,701346.1337788224
2181.3105479349742,4,2,36.93615753632832,9338.144532621445,0,8.894084208960592,598863.0726252898
1208.2569689458041,1,2,0.6872777005672626,5252.724298875778,1,3.1886198223780333,414039.40665271005
1708.0828985559183,4,1,12.41881301849001,3146.2516696211287,1,5.955135710872278,500707.1716413372
1961.8633484756324,3,3,10.720324149658229,7717.750668016288,0,2.7324383557224436,522300.88589021715
2866.935172261124,3,3,13.540316401848628,4346.827371528079,2,1.916908877256009,671500.4189163713
2626.490574940518,4,3,12.377988513994321,6203.762458847145,1,9.200084512527617,637383.3229339111
1939.509522873108,5,1,3.126314787142287,7582.66228404136,3,8.384567538088984,715584.7081441527
3956.848796137535,5,2,22.947025829841017,9202.112889616563,1,7.840314116228565,903674.6635933565
2738.479421942039,3,1,36.63667373930826,8337.52955841341,2,1.4388968693182638,598624.0397912301
1559.1257335551823,2,2,30.33658623587182,7410.888542981793,1,8.593559134392317,549719.3850855173
1125.703912385292,5,3,33.64358342990399,7437.065459161148,0,4.942396683148454,383538.73132787814
1289.1492453898625,4,3,4.057458926811957,9567.397152256694,1,4.081556109662737,480059.8653241376
1587.064730830426,5,2,47.57453550883936,4366.592779972289,1,5.9182872492283884,401356.9864093218
1314.1803944305782,4,2,41.92459169215124,2008.8967535694992,2,1.8221791845120023,369084.1701535651
1397.0144769641784,3,1,40.254515924783135,4175.636475185589,0,7.80981894417159,406430.1806496542
1712.3045398203108,5,3,41.149190252088374,3743.1310370139518,2,6.241915691994663,545171.9627048745
1354.7955049432153,4,1,46.63552540663807,7294.676680911985,1,2.6793108718585077,529891.361971367
3669.6493588045605,3,1,27.212698305684885,7069.6927981242325,3,2.6940897979214102,672717.7614701254
1056.747986117255,2,1,10.014100893381295,6747.691061637791,1,2.658237864154068,414688.8755241948
2478.436446624815,4,3,30.839180392627057,2129.9475456756295,2,1.5130214879674058,556095.1604764499
2113.2698463669167,2,1,37.14407468339695,7830.22443560518,3,6.290186044345163,508134.74472158245
3943.6115741075405,2,1,36.89586966770127,4588.243299883932,2,8.563133598296574,750459.4913583569
1158.5244869377675,1,1,26.072451208344006,7320.447912053049,2,1.1574839258864973,310187.18583354144
2073.1379169463735,5,1,3.422935966678903,6452.6274280172265,0,1.441041804741462,675082.5406426506
3902.3053864811804,4,1,18.55564692150639,4741.847403423257,3,6.154932490182512,893542.5169650045
3569.622802860737,2,1,46.038330423167864,3076.610136832862,1,8.375461168474471,682169.9657213446
3414.630627037696,1,3,29.2224454878713,2755.351181283848,2,3.9406500151177024,753557.2525926888
1625.2890465438074,3,1,26.91659716278567,8652.146664897788,1,4.1465295892695,406587.82898638136
1346.8402796482105,4,2,13.442675719109676,9347.180336652464,0,6.367118477470983,443912.8296963455
2939.658303758179,2,1,18.422445995828944,7198.3043741143965,0,3.467916002117323,539528.0907140652
3774.0031652082744,5,1,44.76730445765846,2827.472918883867,3,1.2394752946991572,721067.2445220943
2581.6412576445755,1,3,33.32315237634179,5216.217735105925,0,7.617056662914365,583932.2708948714
2629.1606063036797,2,3,39.36935133761664,7831.513600841257,0,6.630849216473078,617247.6992577134
1695.9330997129093,5,2,22.717271153382757,8238.567072080545,1,6.226803991500932,569942.2088814751
3262.377386214198,2,2,31.512360972807897,2945.7489783287087,0,7.675157160926408,593612.3200211287
1398.5399953840747,4,3,12.419180437160376,2000.2457507630593,0,7.0770775380583375,505488.2207619138
1835.7735564935797,4,3,35.27304151417432,7697.09636704484,2,2.8529378936048904,553036.979496111
2161.3966035725334,4,1,21.380066685166867,4852.769407889646,0,4.17232942249016,582491.4124301934
2424.353211790256,1,3,22.12727574073728,4035.850652946082,2,2.134991275107625,460793.7843125603
1575.7111437282567,4,2,32.466116228844086,2103.1797583162033,0,2.168713120760929,428874.3452284065
1167.4778391654513,5,1,46.81403107344633,6322.395254091997,0,7.085761717208853,335758.1128590129
2753.9841358132244,2,2,3.200317330431046,8809.205883407854,3,8.727400962842484,718559.8867318445
1723.6177703688186,3,1,41.23716186735038,9661.053170180703,3,9.664593254750251,552720.0847279994
2659.962308552359,5,3,14.619155520609656,6525.959604906314,2,6.655124057945,737845.9318932184
1293.9606888774474,5,2,22.195972725318892,6115.690621919153,0,2.6569119102486125,411566.624662448
2339.648325935416,4,1,1.0956664387504478,2680.451083913929,1,1.9508531090403762,590628.3502063736
2504.2861841650747,1,1,15.05230389171565,6390.982412340798,3,8.31565874383082,539449.6719217098
965.8353178317661,2,3,25.131562131506524,5039.832631723157,1,6.208808287239993,428567.9109600982
1877.1336902205458,1,3,2.8088038673719504,6857.082247068615,3,6.564565189123479,562081.8932398289
1230.1269662047175,2,3,24.55478646915826,5109.810783012374,3,8.033158798792384,497600.87102924316
1002.7999055128568,2,2,46.35553144292137,3922.392987602934,0,7.329495049592064,277253.7437102733
3967.872743647825,1,1,5.2696609053902606,2759.722201827012,3,8.51012427570487,793610.6337128585
1831.5323039191135,5,3,38.22203640377522,4519.347556711165,1,1.5059251491389063,467799.53476123046
3391.5982267348318,2,2,20.483552668799632,2773.158674302018,3,7.727685730718544,777951.3406538921
1614.8500952440443,1,2,32.7586857262169,3415.1756065918717,2,8.657674815898858,388678.715113162
2980.8087111165737,2,2,13.011829899261468,9898.689268636368,0,3.575215382124829,740190.3880867097
3232.729151646997,3,3,7.974613127067914,5552.828455252949,0,6.764025465939276,744185.938491675
2706.0439699451017,5,3,8.023130713561322,6254.974132040133,2,3.827458574532749,637749.2032631267
2309.043803360507,4,1,3.5245972821572327,8988.948229897724,2,9.621739598342087,663789.8528411259
2117.890925271259,2,1,9.282335245062152,9964.551203925503,2,1.300812151919534,521313.13038127485
1916.378452937585,3,3,33.21096924944841,6661.715594757452,3,6.218135594496595,555437.7995459152
3774.493261593043,4,2,44.084530592175405,8499.790568353374,0,2.498531923445636,725975.106571643
3457.982104920733,4,2,40.70628427955809,4615.528194693402,2,7.4099818465944285,796788.6933946307
3888.08611413284,2,2,34.25671549372421,4445.951659578329,3,2.583012550767959,767520.2724644493
1197.751115153743,1,1,5.521593170555134,5221.629767956481,2,3.1184493570852183,382548.22565900517
3138.7759206516616,2,2,14.459372314797491,7380.058101389193,1,5.449337299411823,755739.5178684845
3802.689461827321,3,1,15.490343766123448,7457.53351404079,1,9.233514549971902,893360.9863359118
1379.9458117301124,4,1,12.49784731988106,4521.915477195606,0,2.9054293493317376,435737.54104988696
1012.788055573688,2,2,25.750282985486155,3065.67939309303,3,2.298160190062932,304005.22226886137
3171.586077728189,1,2,26.77769074398363,7059.170051724069,1,7.830791486686276,603229.7073163268
2638.313962175718,2,3,17.84429875855551,3026.606897510116,1,5.505575791005379,578549.9568876157
3493.8520856264704,5,3,17.6894579368218,6627.94006583464,3,9.206066011435942,845148.0153534549
1247.2716052041264,1,2,41.42777989530407,7547.377024450472,2,2.3195310144385806,366659.4789563233
3344.8553979516487,3,1,39.46464241598428,7604.891971155613,3,6.813351037207354,720657.3557014703
1445.2074241527826,4,1,15.389791584037283,8027.776885276774,2,3.0959123153663355,531155.5094870137
1323.6990171702544,2,1,45.68942219366296,8982.875372525315,1,2.4108438578647537,343409.8176392547
1325.6505533791774,1,1,47.6407508501253,5999.671935718307,1,7.150864736415435,341465.0660032392
3406.6391047404227,5,1,16.33712710150204,7841.993516236569,1,6.343161579178599,872656.7267261625
2928.6311062278405,1,3,17.721247439652743,6953.381882926694,0,7.793447125260981,694444.4862081907
2473.8093592611817,5,2,25.28170767109794,3493.1195183814607,0,3.785163188015641,601363.122586446
1948.257549195208,3,3,47.056040626683675,2205.5171589552656,0,5.03174490743971,420243.2251559062
3607.0417306019463,4,1,43.815971657115576,4276.33108541547,3,4.6492450869737665,712772.2827293355
2055.8243437524334,3,1,5.12839812917949,5544.269650700955,1,9.856805175698629,545312.9150424113
3413.118206309047,2,1,19.63653716357081,6936.84755542925,1,3.630240610654491,698163.9919376355
2205.231707424699,1,1,27.668559487488594,8799.674644025643,3,3.653355145120902,584494.4512418043
2006.2221741597043,5,2,25.156623627577,3569.965733649325,0,4.190933879457466,526179.9920379688
2280.5753141427404,5,1,9.693153396844634,3004.398319187817,3,6.081346731612894,560662.0537086029
1764.4091973252548,1,2,42.940838558407734,9707.839579794621,0,3.270904698373707,530621.0864247766
3192.3500165640035,1,1,33.84703914984187,2864.356475011257,1,9.237609463413465,646988.2958093547
2408.7052482959334,2,2,41.89541874259018,5827.928560857514,2,3.3911700837963714,472402.91576110816
1543.0806244698153,3,3,42.93821396747361,6684.509830346415,0,9.062341584041752,440650.0255971568
3678.638634478619,5,1,37.41779268328699,6330.995367259506,1,1.9312755728192619,780470.8604833311
2028.4519083942764,2,2,21.960530062485866,2688.2572562635455,1,6.909064321596871,587004.2249696584
2539.369155564764,3,3,30.527337750771228,2456.215312028955,2,9.162869665944193,559821.5763702391
3700.7107550865503,2,1,8.018270305987157,2843.8674196882853,1,2.518744945584066,793904.5075436088
2797.561586924775,5,1,33.68227087374539,6684.7014709809,1,9.714942640893295,762665.7455541182
1174.073730266765,1,1,8.962662786964037,6354.759101074569,0,5.075950243739605,350680.3609418019
3807.4627955631204,1,2,34.69747952550784,3869.9263362939537,0,9.51143597596922,724105.2225832264
2808.665769828537,3,2,11.479908037698433,7102.193134764732,2,7.091380392670423,663003.4203411946
1871.6979669026755,4,3,5.877565007510999,8560.540016445195,2,3.7142818288619637,608003.3172751259
1245.6706325228392,3,2,8.26422450714787,2332.63167877275,1,2.6947227242539578,405292.5775559809
3340.8806056649473,4,2,0.0996067609535134,5985.0395483843395,0,3.7336154160258945,822433.8497959264
2784.2328189712434,2,1,35.93698089267651,7514.483296821522,2,1.837156683364075,659600.7509963914
2507.075494324229,2,1,36.620052452918955,4018.4954165574964,2,2.294811697089968,492075.42866273905
3660.4562657630645,5,1,25.746667495662972,4462.167242345193,3,1.9419439631183302,698540.2439008775
3323.5110759184986,4,1,8.068140052769184,6909.103223915071,2,4.8064918936740195,789451.6340259452
1285.3596151448037,5,1,4.177716875534488,9183.482347549896,1,8.160205386318278,556761.2354261739
1797.5106169457545,1,1,0.9564483218643505,8479.395362423194,0,2.2724519879470617,511340.7938463537
1595.1652474062903,4,1,8.287408848261036,6665.041752796668,2,2.172883898551023,498881.14405969117
3180.6281362325662,3,3,44.54277674915733,7841.773742057993,3,6.790860545655977,741618.3120686268
907.303791154494,1,3,12.076842085084088,4918.5797616623895,0,2.7746468377125963,415773.15672580514
2623.6469915882126,1,3,17.71356636086078,7127.724224790062,2,1.8784903429809243,642876.3184274411
3239.8677943702096,3,3,5.267274224066659,5729.452729020456,3,2.5016372038501986,761579.9127666994
3605.6500376375984,1,1,11.118065237408514,3519.4890916604872,2,9.313582562890986,730364.2880470827
1894.661595890904,4,3,25.961228539010257,7613.906191018057,0,8.393241274985717,566889.4327068377
3428.023374950441,5,1,30.387634154782628,6451.7170987905765,0,4.186581061195847,835715.312318418
1154.0215582566632,1,3,12.267615708310553,4868.972655628731,0,6.9023869059465355,387604.62793158845
3508.6473335504584,4,2,2.8866079612558604,9290.713520629046,1,5.835481063012343,861618.7074053738
1207.9637194623438,2,3,19.551643456369934,2167.472942613866,2,7.094118371343075,380120.91374265065
2071.3193297931753,4,3,11.710168546316707,4526.185209995968,1,7.1440403721648345,658208.784209225
3351.3451704945714,5,1,10.977696161490098,2455.0511822211724,0,6.658606135539936,851581.7884883506
1279.735767516076,4,3,47.99314013567276,8132.2185297730175,3,3.3949123168357773,471801.4842095444
1533.6044647444528,3,2,30.815024296286204,7616.859632910341,2,1.351057786865363,465473.15157179703
3111.208218857812,5,1,27.843922158604794,4650.817749890536,1,5.10010103791098,709841.2128586342
3104.116916947438,2,1,20.788755176166095,7405.303217656584,2,9.018764962216334,598971.5447381437
2851.6724252329514,3,3,21.447216671507213,5167.497809567599,3,6.125475326667183,739416.328385181
3020.63502229472,4,1,27.045250191904042,8050.030331379475,1,8.491519375317171,733670.9739505728
2536.718218712308,5,1,34.82149035180536,5633.469301893649,0,9.924619086651052,653239.6430884636
1605.7569885022488,2,1,35.107304809091474,5298.237822653325,1,2.4725458372444864,365420.93636572483
1906.2271792125423,3,1,8.584695385272479,9477.839323906408,2,7.225998752277841,575450.229162935
1381.1126937645622,2,1,25.00563760383135,4007.0327991256017,2,7.068642163300222,387017.92083962006
3707.0417962676106,4,1,20.597904751705098,2963.5787199725237,2,9.819599026224505,859675.3914712311
2666.8537432515855,2,2,43.52634831346921,6676.344906075666,2,9.870406605575203,600152.8551192775
2082.7245336436476,1,3,31.57094606091882,9754.574498273432,0,7.1801075055171655,651846.0865405196
2278.4185716612246,3,2,26.62520332079909,5022.7137098174935,1,3.1925331278397486,576245.302795711
3831.306686757809,2,1,5.769732108945869,2496.294109030252,0,8.187002543175392,720270.3596021726
1290.7244899714567,4,1,30.281894466170574,4714.442138476539,0,1.963262207899343,378578.3023250417
2675.935462453751,4,3,5.860195284011671,6047.453234556468,0,8.026293737544659,682692.1737255065
2418.843772430291,2,2,16.860328778287602,3295.38405305771,2,9.191765117302268,488299.4509340556
2756.6535533908727,4,3,7.142098240716593,7264.817744451936,2,4.4455005529159175,819063.063741986
857.9525882266896,5,2,34.603682351218445,9981.995112081604,2,6.675717654847724,477841.1900376214
3590.796508621285,5,1,10.31260569180763,5613.91580785155,1,4.871284588871436,850150.2118274157
3782.77850394756,5,3,19.5929686594013,4837.828453841701,3,4.939885494893156,884578.7333011994
2608.4261874854683,1,3,44.783738880938934,5205.633334675733,2,3.7933380019730807,488618.5952829433
3029.282636406055,2,1,10.215819169948514,2921.169427161609,1,7.859166584052922,643287.42733512
3751.9980197673462,1,3,25.390253197938957,9066.18881140979,2,9.425589077498547,876898.0688100153
3063.1636298028757,4,2,20.9635830583011,5318.605244170816,2,9.46675773311015,695506.2179719629
1288.1249373256364,1,2,0.9062020522864866,5098.195291398731,0,2.5730315638744043,278664.98141509114
2644.122752533802,4,2,39.63790567864064,7277.522183443794,0,8.872692846909095,633125.9872027261
2741.488148425139,4,2,3.4522953157299865,5536.267367448989,0,7.6368829728440994,700777.8424696444
2157.2181481676353,3,1,23.71275104884768,7185.8677504627685,1,3.2755366062126035,556171.7514838761
3156.621553999113,5,3,28.033914746947495,2491.5703210463,3,1.605561516293631,761794.84657363
3789.9744472608477,4,2,31.421322830729352,8509.78674977782,3,3.4119754019594017,879691.5565468041
3761.819241301684,3,1,34.431581465393776,9524.031623035222,1,9.20987413103373,834637.9004121821
2242.685988493223,5,3,12.663619176135754,7190.123089275087,2,6.6986080740619505,741246.5005891081
1162.3617466904168,4,3,0.49893883292246866,9636.527430870487,1,7.489491948080847,466220.629346161
3951.4918366794705,4,1,36.1721831177456,3211.4585149597065,2,3.314371159981863,809294.9409398052
3484.4738766269893,1,1,26.78282996737893,5819.32951584283,1,7.474493400173382,740998.1018854328
1198.920579850454,1,2,41.805885160362436,6814.453871563578,1,1.2530935565013137,268658.2088509736
3746.6940243755917,5,3,41.06941814503472,6653.893179369494,1,4.377892111957124,748150.1292856304
3583.6683585988103,4,3,42.16630838939416,5211.694232712346,3,6.640780136880981,756241.3736987816
2460.281782803431,2,1,24.25473299897701,4704.675274930091,0,2.3148690898718822,501076.8274954563
2692.081394383774,1,3,16.681419791843282,3014.5921804033505,1,8.407032170022411,655301.4254031467
2076.8086523844167,5,2,39.5779101295685,5133.939604498226,3,3.1152816893072677,528554.3429054893
975.2372442305002,4,3,22.564705651462745,3301.286520843881,0,6.8705300153660165,350704.2647028582
1872.631173266883,4,1,9.172109820171725,7874.925411937747,0,4.646774283177967,528951.8950502282
3369.1310355136366,2,1,42.748700978073714,3670.64748395672,1,6.364392359298825,709332.3067146699
814.8224736147291,5,2,44.127993838617364,2468.522442276271,2,1.967054973660173,319140.05137488584
1867.1973494116614,4,2,23.315487807008505,6418.929102537874,2,1.1522151992944658,524436.4425517378
2074.139819491019,1,3,3.7849863654893734,6761.8378617552125,2,9.186079846422711,596599.5031072871
2519.6659294013534,2,3,19.391304495846562,8975.304490244045,1,3.426670078904645,705656.6924317998
3743.5379725208336,5,1,40.17688297313017,6615.852899341455,2,8.37709302502413,786762.3377202379
1908.307181971076,2,2,45.088701427311435,4763.846829787566,3,9.994152704249801,559453.3208071684
1910.2502460679286,1,2,10.173637124879791,8424.095052210563,3,2.9028813219902005,555470.4347385616
3160.003993951195,5,2,3.348680601263576,6322.231145499369,3,3.3865366706502003,799437.2635996293
2247.097410847383,2,3,43.86752265664193,2634.242277049534,3,6.9657380887119915,650545.7044245929
1518.7354334079423,3,2,19.470246948943764,6526.804482505973,0,9.689037711405591,439801.0800054617
2247.8064516246186,1,1,27.088048213378162,9264.148363373299,3,9.242329133716694,569163.7126409026
1250.7424652153595,1,1,48.40329060253794,5170.501003985764,2,5.525879680590264,263517.635061837
1364.4383568199146,1,3,3.3282363957111425,4370.606415198401,1,8.155992542740522,505118.40612406
2394.776872766335,3,3,32.41590037260478,3147.7556561441606,2,2.2217126778991094,646430.2968032619
2140.5614384145533,3,2,3.7052711287433535,3211.5641754828584,3,9.79694365783611,698270.1726189373
3727.50688341792,4,3,18.77344642332502,5462.171874734551,0,9.679179106323879,910794.1916023031
1959.660477173226,2,1,40.190727259672336,6765.438593292236,3,2.4735606209125387,468708.782704326
2657.882720889739,4,2,21.67361163778172,2644.9232413568143,1,3.6948081232279595,601996.4090131131
2823.2457213424973,2,1,49.85911769514752,9516.548712201326,2,1.9013949775609023,519882.59619619395
841.9022610826677,3,2,27.952964247330108,8041.068939561567,1,3.4454583900836173,469811.06877286336
2923.319590453474,3,3,16.058107631797675,6692.991346269301,1,8.34360210473686,753478.5511982265
1369.7150939832045,4,2,11.005566295237657,8627.509367511928,1,4.404840464487336,487147.58226108714
3875.4250159022563,5,2,17.52602671430809,2641.4940544969063,2,1.7955727043208254,898057.3474726438
1275.7207288099614,4,1,18.62666368797754,5814.711021864995,3,4.080029723010141,409013.8149412398
2126.797195926476,2,1,3.4356838861980488,7040.745014893308,1,9.83245000817152,617049.0135174997
1073.1189378516603,4,2,18.47870997133866,8629.223248946313,2,6.667152357332826,465006.95829665725
3989.9976059070314,1,3,23.211925986961248,8267.756480394142,0,4.7454485176554195,855414.4532983658
2407.0240330599763,2,3,36.13688761194023,4216.553997707197,2,2.49884662147543,545260.925860259
2705.23205542414,2,1,32.8364742360804,9527.041356473634,0,9.875591175553254,567213.8347284015
1014.644727642968,5,3,35.438282761457714,2994.7667314469627,2,8.387641083368159,421984.834988342
3199.873505277369,3,1,0.41818409384285493,9001.068948969216,3,3.5332957220582744,844265.0327976712
1471.6978979058745,2,3,10.883369979026803,9767.52199683695,1,1.6306182614907052,498355.4357109513
3673.773726210284,3,2,33.084214419992826,3417.2281857810044,3,1.5096300163980223,785373.8181108114
1456.446849542423,4,1,24.199468408987357,7776.528513630282,2,2.0834033455498044,420973.9181937379
1410.200706123733,1,1,0.2656737834172973,2322.2841502239876,1,6.226917252529795,409043.1464531216
916.9589371139036,5,2,40.22473212159112,5243.38260111324,0,9.358870790849432,355097.033534854
2310.6142243519976,3,1,38.64047866451687,6130.266393581393,2,5.470690852053861,590316.3365250846
2607.491626440373,2,3,27.420958149678132,6645.1618072770725,1,8.586509342105774,642240.5705630991
1010.2676461707276,3,3,3.323166288813606,9487.497985988477,0,5.01297957873827,504337.3759183887
3281.6883734240337,2,1,38.32575247662923,7378.005498353557,0,7.377251911910427,735653.5869113277
2250.524271193688,3,3,29.185679386568196,5850.223609753896,3,7.586854635578508,645224.7199374178
2478.048861848256,2,1,39.097998857897956,8477.400290127114,2,2.5656733531300477,579769.622943046
2210.4407902023304,4,2,37.58734961979202,9604.262567635273,0,4.250944530782306,533778.1546954596
2082.441794801043,2,1,40.15010359789186,2176.529189458327,1,6.735719408842215,452370.645429822
2590.8490601862973,2,2,25.90040332023124,9860.170178048309,0,1.6362694736592958,586955.0814354699
1296.7687869782799,1,3,7.016225909675749,2689.057112509443,0,4.253861689866609,376439.5479666066
1382.1700175848675,2,2,33.557873668984435,8515.09423415009,3,5.8131951965307325,435699.96608640323
3557.7139872432554,1,3,31.02368925259853,4242.6780204113,3,9.966020437401749,709870.3232333008
3827.5694788276246,5,1,37.11265935995436,3057.437262030974,1,5.270802063601966,683971.5565858551
1994.5898120952095,1,3,8.494050302536765,5518.845117710679,3,8.344510814028911,540704.2240400709
1666.382954059372,4,1,9.748759995014462,7151.652635580908,0,4.88860556559956,531088.4498988917
2860.7985383648506,1,1,44.52047586096642,5047.6147601878,0,8.16751650357738,498983.7068811851
2107.9493475139084,5,2,37.49888992260354,2436.5232662615917,3,6.358733214580976,558137.632840981
881.2363381131036,4,2,45.411424435016144,6795.689117269733,0,8.979358973521585,459229.7091027867
1299.6883115718092,3,2,37.93576605819604,9219.226208885397,0,4.698482971150989,475919.21932660026
3091.111132311672,3,2,29.857765299515094,5065.722927578014,1,6.43873977839331,768979.1428714938
2908.5566141124846,1,3,32.70663685139368,3730.662221046616,3,6.670168125569447,656084.075099035
886.7071760111471,1,3,44.456396197000494,5540.6187674625235,0,4.7564464762042595,346657.19521264
1510.3109181854384,5,3,28.940337725597026,2386.901688390247,3,2.2988083931873335,442830.7846030715
1539.4393490818284,5,1,31.619566216419372,8563.900675842198,1,1.84203466221102,455308.93664781336
2950.056779515931,2,3,7.823835800180029,8610.726487601494,3,1.150043955396698,596761.3196731543
863.0737208139653,5,3,23.696061005805134,6704.0037074370275,0,8.86180837820693,497725.2887780044
1133.1474623506363,2,3,35.81985559790495,4824.823111507116,3,3.128274210148251,454238.20931359223
3359.731473194206,4,2,13.54713491581827,8398.266915566266,0,2.9035607435359125,757707.061753473
1371.3429185738676,1,3,10.112709026226746,6437.496198306937,0,7.62431860383459,440274.98941600724
2888.7875451259993,4,1,15.691340411220779,8607.45846840013,0,3.8801450177865258,664717.6550348443
